,City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Min Temp,Wind Speed
265,3839307,Rawson,0,AR,1644555065.1022606,54,-43.3002,-65.1023,57.79,57.79,7.4
266,2265888,Montemor-o-Novo,93,PT,1644555065.451338,59,38.6481,-8.2145,54.81,49.41,5.17
267,1052373,Beira,40,MZ,1644555065.7203991,94,-19.8436,34.8389,75.29,75.29,4.61
268,1651810,Airai,100,TL,1644555065.9894598,88,-8.9266,125.4092,67.06,67.06,0.65
269,2028164,Deputatsky,100,RU,1644555066.260523,91,69.3,139.9,-8.91,-8.91,4.0
270,705104,Kostyantynivka,100,UA,1644555066.5295813,98,48.5277,37.7069,34.52,34.52,8.39
271,6355222,Yulara,0,AU,1644555066.7996416,17,-25.2406,130.9889,91.24,91.24,6.91
272,2126123,Chokurdakh,72,RU,1644555066.8536544,92,70.6333,147.9167,-27.49,-27.49,9.66
273,2178753,Kirakira,88,SB,1644555067.1257157,82,-10.4544,161.9205,81.93,81.93,9.31
274,3374083,Bathsheba,40,BB,1644555067.177727,73,13.2167,-59.5167,77.61,77.61,18.41
275,2100933,Ambunti,100,PG,1644555067.446788,83,-4.2365,142.8448,78.91,78.91,3.78
276,3361934,Saldanha,0,ZA,1644555067.727851,87,-33.0117,17.9442,55.45,55.45,8.21
277,3423146,Ilulissat,100,GL,1644555067.994911,83,69.2167,-51.1,-7.69,-7.69,4.97
278,3421719,Narsaq,95,GL,1644555068.0459223,62,60.9167,-46.05,13.59,13.59,7.54
279,5166009,Painesville,40,US,1644555068.3209853,73,41.7245,-81.2457,31.69,26.73,8.05
280,159179,Ilula,99,TZ,1644555068.6330552,83,-7.6766,36.0366,65.35,65.35,1.05
281,2112802,Hasaki,91,JP,1644555068.6850665,57,35.7333,140.8333,46.29,43.09,19.57
282,7647007,Bariloche,0,AR,1644555068.9601285,39,-41.1456,-71.3082,42.55,37.24,3.44
283,4036284,Alofi,1,NU,1644555069.2291892,70,-19.0595,-169.9187,85.89,85.89,12.66
284,371745,Kutum,0,SD,1644555069.502251,32,14.2,24.6667,47.25,47.25,7.02
285,1735902,Sibu,40,MY,1644555069.7733119,79,2.3,111.8167,84.51,84.51,5.75
286,5282297,Bethel,0,US,1644555070.0573754,67,41.3712,-73.414,40.66,27.28,0.0
287,2112576,Ishinomaki,46,JP,1644555070.3294368,60,38.4167,141.3,39.2,39.2,8.57
288,2257990,Madingou,81,CG,1644555070.6605115,97,-4.1536,13.55,70.52,70.52,2.51
289,5983720,Iqaluit,100,CA,1644555070.721525,71,63.7506,-68.5145,2.93,2.7,9.22
290,2214846,Misratah,6,LY,1644555071.014591,67,32.3754,15.0925,54.81,54.81,4.47
291,189280,Lodwar,0,KE,1644555071.3176591,36,3.1191,35.5973,83.82,83.82,11.56
292,2092164,Lorengau,100,PG,1644555071.5907207,77,-2.0226,147.2712,83.16,83.16,6.6
293,4588165,Mt. Pleasant,0,US,1644555071.6467333,81,32.7941,-79.8626,52.0,43.18,3.0
294,1185117,Narsingdi,2,BD,1644555071.9177945,52,23.9208,90.7181,69.82,68.07,6.2
295,1215502,Banda Aceh,45,ID,1644555072.2098603,65,5.5577,95.3222,85.1,85.1,4.07
296,1244926,Hambantota,40,LK,1644555072.4819212,100,6.1241,81.1185,79.14,79.14,1.14
297,2037485,Erenhot,100,CN,1644555072.850005,79,43.6475,111.9767,8.22,8.22,4.18
298,2074865,Carnarvon,100,AU,1644555072.9000156,36,-24.8667,113.6333,98.67,98.67,12.66
299,5955826,Fort Frances,100,CA,1644555073.2255242,74,48.5999,-93.4003,21.42,18.05,4.61
300,3948613,Acarí,42,PE,1644555073.551162,78,-15.4311,-74.6158,72.25,72.25,2.71
301,3448903,São João da Barra,100,BR,1644555073.8362262,98,-21.6403,-41.0511,71.53,71.53,6.17
302,563300,Fatezh,100,RU,1644555074.1192899,97,52.0891,35.8632,30.18,29.55,9.28
303,5404476,Ukiah,0,US,1644555074.393352,63,39.1502,-123.2078,63.64,52.63,1.01
304,3388456,São José da Coroa Grande,100,BR,1644555074.6644123,75,-8.8978,-35.1478,78.12,78.12,6.13
305,921786,Mitsamiouli,75,KM,1644555074.9864852,89,-11.3847,43.2844,79.09,79.09,13.8
306,1835848,Seoul,0,KR,1644555075.0374968,36,37.5683,126.9778,49.51,42.24,3.44
307,1497917,Nefteyugansk,5,RU,1644555075.305557,93,61.0998,72.6035,-8.86,-9.15,10.54
308,964712,Plettenberg Bay,6,ZA,1644555075.5726173,82,-34.0527,23.3716,64.85,64.85,2.06
309,1496503,Noyabrsk,86,RU,1644555075.8446784,90,63.1994,75.4507,-6.07,-6.07,12.5
310,4177872,West Melbourne,0,US,1644555076.1127386,87,28.0717,-80.6534,59.97,50.97,3.44
311,2964492,Dunmore East,68,IE,1644555076.1687515,68,52.1514,-6.9861,36.68,28.63,4.74
312,4407010,Saint Joseph,100,US,1644555076.2307665,49,39.7686,-94.8466,50.72,46.06,16.11
313,5882953,Aklavik,62,CA,1644555076.282777,99,68.2191,-135.0107,-15.77,-23.08,2.77
314,3412093,Vestmannaeyjar,99,IS,1644555076.610851,61,63.4427,-20.2734,36.19,36.19,0.38
315,1714733,Dingle,98,PH,1644555076.663863,72,10.9995,122.6711,82.45,82.45,15.05
316,3461641,Iaciara,100,BR,1644555076.9289224,97,-14.0958,-46.6317,67.87,67.87,2.42
317,4013679,Coahuayana Viejo,0,MX,1644555077.1979828,65,18.7333,-103.6833,65.64,65.64,4.43
318,1528998,Yumen,57,CN,1644555077.4780464,36,40.2833,97.2,29.59,29.59,22.19
319,1488167,Ust'-Koksa,55,RU,1644555077.750108,91,50.2696,85.6108,-0.53,-0.53,1.01
320,2094027,Kieta,97,PG,1644555078.0731804,85,-6.2167,155.6333,80.78,80.78,6.67
321,1067565,Beloha,73,MG,1644555078.3502429,75,-25.1667,45.05,78.62,78.62,11.21
322,6316343,Alta Floresta,100,BR,1644555078.4032547,97,-9.8756,-56.0861,71.65,71.65,2.66
323,2033423,Yebaishou,21,CN,1644555078.6753159,26,41.3975,119.6408,31.15,31.15,11.07
324,3491161,Bull Savanna,23,JM,1644555078.9463768,86,17.8868,-77.5902,72.37,72.37,6.93
325,2618795,Klaksvík,95,FO,1644555079.210436,67,62.2266,-6.589,38.32,38.32,24.29
326,8079926,Labuhan,100,ID,1644555079.477496,78,-6.8844,112.2051,82.54,82.54,10.02
327,363619,Yei,100,SS,1644555079.7495577,34,4.095,30.6779,75.79,75.79,2.39
328,3433899,Formosa,0,AR,1644555079.8055706,47,-26.1775,-58.1781,80.58,80.58,4.61
329,3354071,Oranjemund,21,NA,1644555080.0746307,88,-28.55,16.4333,62.92,62.92,9.24
330,3392862,Patu,100,BR,1644555080.3476923,73,-6.11,-37.6367,75.92,75.92,7.09
331,499025,Samoded,100,RU,1644555080.620754,91,63.6083,40.5111,25.66,25.66,4.34
332,1497543,Nizhnevartovsk,0,RU,1644555080.8948154,77,60.9344,76.5531,-7.58,-7.58,4.47
333,5364022,La Palma,0,US,1644555081.1598752,38,33.8464,-118.0467,74.77,63.52,4.61
334,945945,Upington,0,ZA,1644555081.4279356,55,-28.4478,21.2561,66.58,66.58,3.44
335,5364271,Laguna,0,US,1644555081.6949954,75,38.421,-121.4238,63.41,51.19,5.75
336,3868626,Valparaíso,100,CL,1644555081.9620562,74,-33.0393,-71.6273,65.48,54.52,1.14
337,6111862,Port Hardy,40,CA,1644555082.228115,93,50.6996,-127.4199,41.76,39.38,5.75
338,5853992,Wahiawā,100,US,1644555082.4951756,72,21.5028,-158.0236,71.92,66.38,0.0
339,935215,Saint-Philippe,45,RE,1644555082.5461864,76,-21.3585,55.7679,82.11,80.15,5.88
340,2019884,Mogzon,78,RU,1644555082.8162484,74,51.7435,111.9606,-2.27,-2.27,6.2
341,1168700,Ormara,0,PK,1644555083.082308,45,25.2088,64.6357,69.85,69.85,1.77
342,2145554,Ulladulla,100,AU,1644555083.3503685,81,-35.35,150.4667,69.76,67.87,11.72
343,2637762,Skegness,7,GB,1644555083.6244302,81,53.1436,0.3363,37.58,31.98,10.74
344,5079250,South Sioux City,100,US,1644555083.89149,81,42.4739,-96.4136,46.35,44.87,13.8
345,6690296,Saint-Joseph,39,RE,1644555084.2235649,75,-21.3667,55.6167,81.1,79.16,5.75
346,1788402,Xiongzhou,100,CN,1644555084.493626,94,25.1167,114.3,51.39,51.39,2.86
347,4033356,Tiarei,56,PF,1644555084.546638,75,-17.5333,-149.3333,84.22,84.22,14.72
348,1710590,Ipilan,88,PH,1644555084.814698,73,8.8431,117.9033,83.68,83.68,14.34
349,1856392,Muroto-misakicho,24,JP,1644555085.0817583,52,33.2833,134.15,57.24,57.24,3.47
350,2152659,Port Macquarie,34,AU,1644555085.350819,57,-31.4333,152.9167,81.9,78.76,14.12
351,1801983,Luocheng,16,CN,1644555085.6198797,51,29.3848,104.0286,52.27,52.27,1.79
352,159267,Ikungi,100,TZ,1644555085.8889399,91,-5.1333,34.7667,62.91,62.91,2.3
353,3402648,Carutapera,100,BR,1644555086.1580007,93,-1.195,-46.02,75.99,75.99,4.79
354,2514651,Los Llanos de Aridane,20,ES,1644555086.4230604,30,28.6585,-17.9182,67.12,64.15,11.99
355,3577430,Road Town,7,VG,1644555086.705124,80,18.4167,-64.6167,75.29,75.0,20.49
356,3374210,São Filipe,98,CV,1644555086.7971447,62,14.8961,-24.4956,76.06,76.06,5.32
357,3128795,Barbastro,92,ES,1644555087.066205,64,42.0356,0.1269,49.78,33.98,2.28
358,1001860,Giyani,6,ZA,1644555087.3492692,57,-23.3025,30.7187,71.46,71.46,4.92
359,2147714,Sydney,75,AU,1644555087.4052818,78,-33.8679,151.2073,77.56,70.05,25.32
360,2090021,Namatanai,82,PG,1644555087.4592936,76,-3.6667,152.4333,82.96,82.96,6.89
361,3663684,Lábrea,100,BR,1644555087.7273536,98,-7.2586,-64.7981,72.93,72.93,1.01
362,5847411,Kahului,40,US,1644555087.9954143,79,20.8947,-156.47,75.22,70.68,11.5
363,2236967,Soyo,35,AO,1644555088.2704759,87,-6.1349,12.3689,75.25,75.25,6.02
364,2037252,Genhe,100,CN,1644555088.5945487,71,50.7833,121.5167,6.51,6.51,3.76
365,2123814,Leningradskiy,45,RU,1644555088.6475604,95,69.3833,178.4167,-28.8,-28.8,4.32
366,1283562,Butwāl,1,NP,1644555088.917622,61,27.7006,83.4484,65.19,65.19,4.68
367,582447,Almaznyy,100,RU,1644555089.184682,96,48.0448,40.045,37.54,37.54,6.96
368,2119283,Zyryanka,38,RU,1644555089.453742,92,65.75,150.85,-23.57,-23.57,3.89
369,3059101,Levice,41,SK,1644555089.7228034,88,48.2156,18.6071,40.55,31.71,3.8
370,2138555,Poum,99,NC,1644555089.9918635,83,-20.2333,164.0167,81.41,81.41,21.63
371,5392126,San Joaquin,0,US,1644555090.2639241,67,37.9333,-121.3011,62.11,51.26,0.0
372,352628,Maţāy,94,EG,1644555090.530985,61,28.419,30.7792,52.9,52.9,5.88
373,4026082,Lázaro Cárdenas,0,MX,1644555090.795044,72,17.9583,-102.2,70.29,70.29,4.81
374,2138592,Pouembout,100,NC,1644555091.0641046,82,-21.1333,164.9,82.94,82.94,12.33
375,2171766,Charlestown,82,AU,1644555091.3401668,89,-32.95,151.6667,76.78,67.1,4.0
376,5563839,Fortuna,0,US,1644555091.6152291,85,40.5982,-124.1573,52.72,50.34,9.22
377,355449,Esna,0,EG,1644555091.9453034,59,25.2934,32.554,44.62,44.62,9.86
378,2170260,Corowa,20,AU,1644555092.2143636,25,-36.0333,146.3833,85.57,82.58,5.1
379,3690172,Algarrobo,71,CO,1644555092.4794242,72,10.1869,-74.5753,79.18,79.18,4.23
380,4021858,Guerrero Negro,0,MX,1644555092.5324357,50,27.9769,-114.0611,64.0,64.0,5.95
381,3421982,Maniitsoq,100,GL,1644555092.7974958,94,65.4167,-52.9,23.4,23.4,16.46
382,286621,Salalah,50,OM,1644555093.0615547,60,17.0151,54.0924,71.69,71.69,2.53
383,1519580,Saryozek,85,KZ,1644555093.4376395,73,44.3583,77.9753,24.15,24.15,2.55
384,2186722,Moerewa,62,NZ,1644555093.7137022,89,-35.3833,174.0333,78.35,78.35,7.78
385,5861897,Fairbanks,40,US,1644555093.7707145,74,64.8378,-147.7164,-10.86,-20.24,4.61
386,3984997,San Quintín,0,MX,1644555094.0327735,30,30.4833,-115.95,64.11,64.11,5.12
387,463838,Zelenoborskiy,100,RU,1644555094.3008337,98,66.845,32.3622,18.93,18.93,2.82
388,5742974,North Bend,100,US,1644555094.7189274,99,43.4065,-124.2243,47.86,44.85,10.36
389,3125287,Cervo,69,ES,1644555095.0850167,91,43.6702,-7.4101,51.19,51.19,18.03
390,3838859,Río Gallegos,0,AR,1644555095.3520708,53,-51.6226,-69.2181,44.65,44.65,14.97
391,2156643,Mount Gambier,42,AU,1644555095.4060826,40,-37.8333,140.7667,71.51,71.51,19.57
392,501091,Rovnoye,94,RU,1644555095.6811445,86,50.7765,46.0509,32.95,32.95,11.14
393,3902377,La Santisima Trinidad,37,BO,1644555095.738157,88,-14.8333,-64.9,75.2,75.2,4.97
394,4032420,Neiafu,20,TO,1644555096.0052178,79,-18.65,-173.9833,84.88,84.88,10.36
395,1264037,Malpe,6,IN,1644555096.299284,37,13.35,74.7167,81.7,81.7,3.8
396,1786855,Yatou,44,CN,1644555096.5683444,43,37.15,122.3833,47.86,47.86,4.25
397,5909514,Brooks,1,CA,1644555096.8384051,60,50.5834,-111.8851,36.23,29.82,10.36
398,151986,Namanyere,100,TZ,1644555097.1064658,96,-7.5167,31.05,60.53,60.53,2.26
399,3465145,Crixás,100,BR,1644555097.376526,95,-14.5489,-49.9692,69.15,69.15,1.57
400,3653967,Muisne,99,EC,1644555097.6465867,90,0.6,-80.0333,74.3,74.3,5.39
401,4895282,Harvard,100,US,1644555097.9716601,88,42.4222,-88.6137,31.51,27.14,22.88
402,1816373,Bijie,100,CN,1644555098.2437215,88,27.3125,105.2942,33.78,33.78,4.65
403,1337607,Kudahuvadhoo,89,MV,1644555098.5117822,72,2.6708,72.8944,81.91,81.91,8.08
404,2071860,Esperance,25,AU,1644555098.563794,28,-33.8667,121.9,109.24,109.24,17.56
405,889215,Kariba,98,ZW,1644555098.8298528,88,-16.5167,28.8,69.75,69.75,2.35
406,4061234,Fairhope,0,US,1644555098.8908672,81,30.523,-87.9033,55.67,37.11,4.61
407,1256117,Sinor,38,IN,1644555099.162928,24,21.9167,73.3333,69.82,69.82,12.41
408,6067747,Matagami,86,CA,1644555099.218941,100,49.7502,-77.6328,-13.76,-13.76,1.52
409,1797417,Qiyang,100,CN,1644555099.4890013,91,26.5911,111.8474,41.32,41.32,3.27
410,1516048,Khovd,94,MN,1644555099.8110743,91,48.0056,91.6419,-2.25,-2.25,3.49
411,2294915,Takoradze,3,GH,1644555100.135147,92,4.8845,-1.7554,77.47,77.47,5.06
412,3693584,Pimentel,98,PE,1644555100.4412162,76,-6.8367,-79.9342,71.89,71.89,8.75
413,2126710,Beringovskiy,28,RU,1644555100.7152781,96,63.05,179.3167,-25.67,-25.67,7.72
414,3622716,Nicoya,10,CR,1644555100.9823375,74,10.1483,-85.452,74.75,74.75,5.41
415,5921357,Chilliwack,87,CA,1644555101.2674024,95,49.1747,-121.9443,45.52,42.58,1.14
416,2120591,Tilichiki,4,RU,1644555101.5314617,77,60.4667,166.1,-9.38,-9.38,7.56
417,5354943,Half Moon Bay,0,US,1644555101.5884745,54,37.4636,-122.4286,66.4,54.25,4.61
418,3451138,Rio Grande,8,BR,1644555101.643487,81,-32.035,-52.0986,72.95,72.95,16.89
419,1265632,Kunda,0,IN,1644555101.9115472,43,25.7167,81.5167,67.21,67.21,10.47
420,3843123,Neuquén,0,AR,1644555102.1896102,34,-38.9516,-68.0591,66.09,66.09,9.22
421,3573681,Siparia,3,TT,1644555102.4636714,94,10.1333,-61.5,75.06,70.79,1.01
422,1157662,Bang Saphan,54,TH,1644555102.7347329,55,11.2126,99.5117,89.55,89.55,7.29
423,5505411,Henderson,0,US,1644555103.002793,30,36.0397,-114.9819,66.24,57.54,9.22
424,1174872,Karachi,0,PK,1644555103.0618064,42,24.9056,67.0822,66.02,66.02,2.3
425,2176639,Batemans Bay,100,AU,1644555103.3338678,77,-35.7167,150.1833,70.11,69.91,9.46
426,5146062,Ashland,67,US,1644555103.5989273,89,40.8167,-82.2665,28.51,23.99,10.02
427,4779923,Poquoson,0,US,1644555103.6599412,51,37.1224,-76.3458,53.64,44.62,12.66
428,1580410,Hong Gai,100,VN,1644555103.9270012,93,20.956,107.0946,64.31,64.31,3.38
429,1731248,Alugan,100,PH,1644555104.1970618,88,12.2188,125.4808,78.42,78.42,14.07
430,1259385,Port Blair,40,IN,1644555104.5231347,78,11.6667,92.75,82.44,82.44,11.5
431,2630299,Hofn,39,IS,1644555104.5781476,59,64.2539,-15.2082,28.36,28.36,12.55
432,1003764,Frankfort,46,ZA,1644555104.8472083,67,-27.2667,28.4833,64.94,64.94,3.74
433,545788,Kommunar,77,RU,1644555105.117269,92,59.6206,30.39,32.04,31.44,9.64
434,118063,Sabzawār,40,IR,1644555105.173281,55,36.2126,57.6819,34.88,34.88,6.91
435,2110560,Yamada,100,JP,1644555105.4403417,70,39.4667,141.95,37.04,37.04,11.34
436,3988392,Rosarito,0,MX,1644555105.7214077,33,32.3333,-117.0333,69.57,61.75,4.23
437,5952330,Ferme-Neuve,77,CA,1644555105.9874651,98,46.7001,-75.4493,14.05,14.05,0.69
438,4231997,Avera,19,US,1644555106.039477,57,33.194,-82.5271,55.27,36.28,4.9
439,3531673,Cancún,40,MX,1644555106.094489,73,21.1743,-86.8466,73.33,73.06,5.75
440,5204278,Oil City,0,US,1644555106.1495018,80,41.4339,-79.7064,29.79,24.15,5.75
441,542184,Krasnovishersk,100,RU,1644555106.4175615,93,60.4078,57.082,14.65,14.65,10.38
442,1489870,Tayshet,57,RU,1644555106.7076275,84,55.9342,98.0044,-1.23,-1.23,4.32
443,2063056,Port Augusta,0,AU,1644555106.9736874,22,-32.5,137.7667,90.72,90.72,15.99
444,3115824,Muros,21,ES,1644555107.2397468,92,42.7762,-9.0603,53.24,47.08,7.83
445,187968,Malindi,20,KE,1644555107.5268116,83,-3.2175,40.1191,77.16,77.16,0.0
446,1337610,Thinadhoo,99,MV,1644555107.976913,69,0.5333,72.9333,81.23,81.23,1.95
447,2413866,Bansang,2,GM,1644555108.2489738,9,13.4333,-14.65,76.53,76.53,9.31
448,88319,Benghazi,0,LY,1644555108.5160336,67,32.1167,20.0667,53.47,53.47,6.67
449,3385980,Tucumã,80,BR,1644555108.5720496,95,-0.1833,-50.05,74.48,74.48,3.94
450,962367,Richards Bay,19,ZA,1644555108.842107,84,-28.783,32.0377,73.26,73.26,3.74
451,2136825,Isangel,75,VU,1644555109.110169,79,-19.55,169.2667,86.11,86.11,16.11
452,6324729,Halifax,34,CA,1644555109.16218,93,44.6453,-63.5724,37.49,34.7,16.11
453,3145614,Mo i Rana,75,NO,1644555109.42724,89,66.3128,14.1428,27.32,25.27,3.44
454,6930327,Slavutych,100,UA,1644555109.699301,84,51.5196,30.7343,37.2,37.2,5.99
455,343593,Āreka,31,ET,1644555109.9683611,41,7.0667,37.7,66.02,66.02,5.1
456,2231881,Eséka,58,CM,1644555110.2994359,91,3.65,10.7667,73.08,73.08,1.5
457,2212775,Sabha,0,LY,1644555110.566496,48,27.0377,14.4283,44.58,44.58,9.51
458,778362,Øksfjord,99,NO,1644555110.8345559,77,70.2396,22.3479,32.92,28.47,23.62
459,4677008,Bryan,0,US,1644555110.8935692,49,30.6744,-96.37,56.66,50.59,5.75
460,3894426,Coyhaique,0,CL,1644555111.1596293,49,-45.5752,-72.0662,48.15,43.41,6.91
461,3421193,Paamiut,100,GL,1644555111.4256895,69,61.994,-49.6678,16.12,16.12,10.02
462,5167350,Powell,0,US,1644555111.4817019,87,40.1578,-83.0752,28.74,23.88,4.61
463,3420846,Qaqortoq,95,GL,1644555111.7497623,65,60.7167,-46.0333,15.8,15.8,6.4
464,2610942,Ullerslev,19,DK,1644555112.0178227,94,55.3617,10.6519,34.84,34.84,10.38
465,3452483,Prado,14,BR,1644555112.289884,91,-17.3411,-39.2208,75.9,75.9,6.64
466,5924351,Clyde River,75,CA,1644555112.5589445,76,70.4692,-68.5914,-18.17,-18.17,20.71
467,2098329,Daru,96,PG,1644555112.8400078,59,-9.0763,143.2092,86.59,86.59,7.61
468,3408368,Acaraú,85,BR,1644555112.8910193,84,-2.8856,-40.12,76.71,76.71,6.73
469,934649,Cap Malheureux,4,MU,1644555113.1590803,65,-19.9842,57.6142,83.46,81.09,1.99
470,4004293,Ixtapa,0,MX,1644555113.2100914,82,20.7,-105.2,67.23,65.43,0.0
471,4272340,Great Bend,0,US,1644555113.2681036,47,38.3645,-98.7648,46.04,43.32,13.8
472,281133,Gaza,25,PS,1644555113.5431662,69,31.5,34.4667,50.88,48.18,5.12
473,5850554,Makakilo City,100,US,1644555113.8112266,69,21.3469,-158.0858,73.72,68.2,3.44
474,3995647,Moctezuma,0,MX,1644555114.0802875,19,29.8,-109.6667,58.55,58.55,6.98
475,2639495,Renfrew,5,GB,1644555114.1362998,92,55.872,-4.3925,36.16,23.23,2.3
476,7671223,Kloulklubed,100,PW,1644555114.1893113,75,7.0419,134.2556,83.25,83.25,18.01
477,1174451,Keti Bandar,0,PK,1644555114.455372,40,24.1447,67.4497,72.55,72.55,4.45
478,1521351,Kazygurt,100,KZ,1644555114.750439,53,41.7589,69.3864,44.53,40.78,4.45
479,5261852,Marinette,100,US,1644555115.0835125,100,45.1,-87.6307,26.96,23.14,13.8
480,2145110,Wagga Wagga,40,AU,1644555115.3645759,30,-35.1167,147.3667,89.85,86.41,6.91
481,158324,Kiratu,100,TZ,1644555115.7746682,71,-3.3333,35.6667,66.07,66.07,2.59
482,2209055,Waddān,2,LY,1644555116.0387282,79,29.1614,16.139,46.27,46.27,5.79
483,4972220,Millinocket,100,US,1644555116.3087888,93,45.6573,-68.7098,33.82,30.31,0.0
484,3430545,Morón,0,AR,1644555116.5738478,78,-34.6534,-58.6198,76.75,66.09,4.59
485,3347353,Menongue,100,AO,1644555116.8919203,96,-14.6585,17.691,61.05,61.05,0.6
486,5915327,Cap-aux-Meules,100,CA,1644555117.15898,100,47.3821,-61.8597,32.05,32.02,18.41
487,4301317,Morehead,0,US,1644555117.4240394,86,37.2711,-87.1764,39.99,29.95,0.0
488,3932145,Pisco,0,PE,1644555117.6900997,73,-13.7,-76.2167,71.65,71.02,6.91
489,1033356,Nampula,40,MZ,1644555117.9551587,94,-15.1165,39.2666,71.55,71.55,4.61
490,1516589,Zhezkazgan,75,KZ,1644555118.2252197,86,47.8043,67.7144,19.38,19.38,15.66
491,6065592,Maple Creek,64,CA,1644555118.49228,64,49.9168,-109.4848,36.09,35.37,10.36
492,1267390,Kavaratti,80,IN,1644555118.5422916,72,10.5669,72.642,80.24,80.24,10.63
493,686090,Asău,100,RO,1644555118.8173535,90,46.4333,26.4,36.75,27.52,7.2
494,1249931,Beruwala,88,LK,1644555119.0964162,64,6.4788,79.9828,84.67,84.67,1.16
495,932960,Werda,13,BW,1644555119.3804805,61,-25.2667,23.2833,71.08,71.08,5.44
496,2756669,Dordrecht,59,NL,1644555119.7155561,82,51.81,4.6736,43.05,40.03,8.99
497,866062,Iskateley,99,RU,1644555119.9836164,87,67.6803,53.1512,22.19,22.19,18.66
498,1160571,Khāsh,0,IR,1644555120.2526767,23,28.2211,61.2158,54.5,54.5,4.0
499,778707,Mehamn,99,NO,1644555120.3677025,87,71.0357,27.8492,28.58,28.58,11.48
500,2399001,Mayumba,53,GA,1644555120.6337624,89,-3.432,10.6554,76.28,76.28,7.09
501,2141305,Fayaoué,95,NC,1644555120.9328299,84,-20.65,166.5333,82.83,82.83,25.48
502,1213493,Teluk Nibung,100,ID,1644555121.20089,69,3.001,99.8164,83.48,83.48,4.12
503,1630789,Pontianak,75,ID,1644555121.4729517,70,-0.0333,109.3333,85.98,85.98,3.44
504,2065594,Mount Isa,0,AU,1644555121.5239623,19,-20.7333,139.5,100.17,100.17,11.5
505,3996426,Matamoros,89,MX,1644555121.59798,32,25.5333,-103.25,56.1,56.1,1.77
506,3919998,Cobija,23,BO,1644555121.873041,98,-11.0267,-68.7692,71.87,71.87,2.93
507,1056899,Sambava,14,MG,1644555122.155105,83,-14.2667,50.1667,78.1,78.1,4.63
508,2126199,Cherskiy,100,RU,1644555122.2511268,99,68.75,161.3,-32.24,-32.24,5.55
509,456008,Rūjiena,85,LV,1644555122.5761998,88,57.8975,25.3316,34.05,34.05,9.86
510,2303611,Esim,9,GH,1644555122.8642647,93,4.8699,-2.2405,77.09,77.09,3.85
511,777019,Vardø,88,NO,1644555122.9152763,81,70.3705,31.1107,21.4,21.4,10.56
512,2019004,Novaya Igirma,74,RU,1644555123.1903384,88,57.1334,103.9112,-6.05,-6.05,2.28
513,3369179,Caledon,0,ZA,1644555123.4593985,77,-34.23,19.4265,59.16,59.16,1.01
514,2027786,Amga,98,RU,1644555123.73346,86,60.8953,131.9608,-9.44,-9.44,3.58
515,5504003,Fernley,0,US,1644555124.0015209,50,39.608,-119.2518,50.86,38.37,2.01
516,5326297,Barstow,0,US,1644555124.2695813,31,34.8986,-117.0228,61.5,54.07,1.34
517,5969025,Haines Junction,31,CA,1644555124.3215928,100,60.7522,-137.5108,-5.15,-5.15,2.15
518,6301965,Palmerston,40,AU,1644555124.377605,52,-12.486,130.9833,93.18,92.88,8.05
519,3832899,Viedma,89,AR,1644555124.4296172,52,-40.8135,-62.9967,59.76,59.76,7.0
520,2157698,Mildura,99,AU,1644555124.48963,24,-34.2,142.15,81.07,78.76,12.66
521,327234,Tulu Bolo,93,ET,1644555124.7586913,43,8.6667,38.2167,60.87,60.87,5.75
522,1688781,City of San Pedro,75,PH,1644555125.061759,63,14.35,121.0167,88.36,82.09,9.22
523,7117100,Vila,90,PT,1644555125.3408222,86,42.0304,-8.1588,45.34,39.7,2.42
524,924705,Nkhotakota,100,MW,1644555125.6088827,84,-12.9274,34.2961,73.54,73.54,1.45
525,3870282,Talcahuano,0,CL,1644555125.8819435,67,-36.7167,-73.1167,55.08,55.08,8.05
526,3382160,Cayenne,100,GF,1644555126.2340233,89,4.9333,-52.3333,77.09,75.24,1.14
527,543246,Kozhva,100,RU,1644555126.5050845,80,65.1073,57.0459,17.64,17.64,14.83
528,2396518,Port-Gentil,100,GA,1644555126.783147,80,-0.7193,8.7815,80.46,80.46,8.34
529,4111382,Forrest City,3,US,1644555127.067211,65,35.0081,-90.7898,44.46,40.78,7.7
530,3912119,Lahuachaca,77,BO,1644555127.3392718,85,-17.3667,-67.6667,45.07,45.07,6.26
531,2647984,Great Yarmouth,11,GB,1644555127.7333603,73,52.6083,1.7305,36.95,33.31,16.62
532,2134814,Sola,100,VU,1644555127.7863731,79,-13.8833,167.55,81.81,81.81,17.29
533,3351663,Benguela,99,AO,1644555128.0554335,71,-12.5763,13.4055,73.67,73.67,3.29
534,3837213,San Juan,99,AR,1644555128.3284945,66,-31.5375,-68.5364,68.97,68.97,18.28
535,565407,Dombarovskiy,100,RU,1644555128.7115808,96,50.7587,59.5386,24.22,24.22,13.15
536,2410065,Yamandu,12,SL,1644555129.0796638,99,7.9362,-11.4928,70.0,70.0,0.96
537,2249281,Linguère,21,SN,1644555129.3507254,12,15.3953,-15.1193,72.27,72.27,14.29
538,933815,Dekar,92,BW,1644555129.7088058,77,-21.5333,21.9333,68.85,68.85,2.68
539,3662489,Santa Isabel Rio Negro,100,BR,1644555130.0488827,96,-0.4139,-65.0192,73.11,73.11,0.31
540,100926,Umluj,0,SA,1644555130.3239436,54,25.0213,37.2685,60.46,60.46,10.4
